ID,ProdID,Rating,ReviewCount,Category,Brand,Name,ImageURL,Description,Tags
4.0,53.0,0.0,0.0,"household, essentials, air, fresheners, spray, air, fresheners, trigger, spray, trigger, spray",,"Ergo Luxuriously Fine Mist Spay, Fragrant Room Sprays and Bathroom Spray in Rosemary",https://i5.walmartimages.com/asr/26a0cd6b-ff59-45f8-a400-e69aa4ecec99.4f160b70586be9a903bfeb6d5c079a71.jpeg,"clean, environment, pure, senses, fine, mist, spray, air, freshener, travel, spray, room, sprays, bathroom, spray, purest, palette, present, premium, fragrance, blends, highest, quality, essential, natural, fragrance, oils, used, maximum, levels, synthetic, perfumes, dyes, made, real, essential, oils, air, fresheners, never, tested, animals, used, throughout, home, office, car, mist, layers, air, sophisticated, fragrance, effective, air, freshener, transform, ambiance, room, spray, refresh, cars, rooms, linens, toilets, trash, cans, diaper, pails, gym, bags, sneakers, surface","household, essentials, air, fresheners, spray, air, fresheners, trigger, spray, trigger, spray, clean, environment, pure, senses, fine, mist, spray, air, freshener, travel, spray, room, sprays, bathroom, spray, purest, palette, present, premium, fragrance, blends, highest, quality, essential, natural, fragrance, oils, used, maximum, levels, synthetic, perfumes, dyes, made, real, essential, oils, air, fresheners, never, tested, animals, used, throughout, home, office, car, mist, layers, air, sophisticated, fragrance, effective, air, freshener, transform, ambiance, room, spray, refresh, cars, rooms, linens, toilets, trash, cans, diaper, pails, gym, bags, sneakers, surface"
3.0,27596.0,0.0,0.0,"premium, beauty, premium, makeup, premium, eyes, premium, eyeliner",lancome,Lancome Le Stylo Waterproof Creamy Eyeliner 0.01oz/0.28g New In Box,https://i5.walmartimages.com/asr/5402a13f-0e8f-4f1f-b0c3-1f98991c915f_1.b5a2267a140f24588a9cbd869c7ec147.jpeg | https://i5.walmartimages.com/asr/fe5220cf-e0e9-43f3-b835-b8d6fd35bf54_1.a1b94030811947307d555a3b2868845b.jpeg | https://i5.walmartimages.com/asr/119d0664-46a5-466b-8a5b-d9e5bf9b0530_1.31836263005a4f962879f814079b0140.jpeg | https://i5.walmartimages.com/asr/2d036d2c-b767-47bf-bfb1-a7bb5b7fd460_1.77f705df615ba9b0482d7923582398b4.jpeg | https://i5.walmartimages.com/asr/e1ff7628-defc-4f26-8711-f534dc4bc6d9.d7f4aeddab0d76a2effc2b0bc8d1d7f4.jpeg | https://i5.walmartimages.com/asr/3ec3728f-93e8-4698-945e-d9ff4ee40a0d.21dcdfdbe952e8fbadd5bb83c8f5302b.jpeg | https://i5.walmartimages.com/asr/27547672-7261-4838-b4d3-d95869873b93.44402f9563e3fef4852ff10b7324aebb.jpeg | https://i5.walmartimages.com/asr/5934710a-da64-494c-93f7-a22b1cd974f4.6012983105e73ee9ceb17bd28409be5c.jpeg | https://i5.walmartimages.com/asr/f505ea8b-44f4-4a1e-b20a-e49bca051e2b.ba3a373b1fc41d4c9e172cb60b88f6a2.jpeg,,"premium, beauty, premium, makeup, premium, eyes, premium, eyeliner, lancome"
9.0,0.0,0.0,0.0,"personal, care, incontinence, incontinence",prevail,"Prevail Disposable Underpad 30 x 36 , 10 Count 2 Pack",https://i5.walmartimages.com/asr/7db14ab5-59c4-4ab0-8891-14697b3d339b_1.ed82d872094765152c681f8fb248e95b.jpeg,"available, variety, sizes, absorbencies, underpads, designed, protect, beds, chairs, surfacesfor, added, comfort, skin, health, prevail, underpads, feature, top, sheet, flat, seal, around, pad, plastic, edges, exposed, skinbag, disposable, underpad, x, count, pack","personal, care, incontinence, incontinence, prevail, available, variety, sizes, absorbencies, underpads, designed, protect, beds, chairs, surfacesfor, added, comfort, skin, health, prevail, underpads, feature, top, sheet, flat, seal, around, pad, plastic, edges, exposed, skinbag, disposable, underpad, x, count, pack"
23.0,4.0,0.0,0.0,"beauty, skin, care, moisturizers, olay, face, moisturizers",olay,OLAY Active Hydrating Cream Original 2 oz (Pack of 2),https://i5.walmartimages.com/asr/d2bd546d-c010-4b8d-af93-58cd34535e65_1.de0b034fd6f5357b66209ed4cfc3284a.jpeg,"free, shipping, pack, pack, love, skin, skin, carep, cetyl, stearyl, isopropyl, stearic, sodium, dmdm, iodopropynyl, titanium, red, onto, face, neck, every, day, help, restore, softer, smoother, skin, avoid, direct, contact, eye, penetrates, quickly, providing, skin, immediate, surge, active, moisture, soothe, dryness, without, greasy, feel, helps, skin, replenish, essential, fluids, skin, softer, smoother, supple, works, like, essential, fluids, abundant, young, skin, help, restore, skin, natural, beauty, diminish, appearance, fine, lines, wrinkles, light, formula, dermatologist, tested, clog","beauty, skin, care, moisturizers, olay, face, moisturizers, olay, free, shipping, pack, pack, love, skin, skin, carep, cetyl, stearyl, isopropyl, stearic, sodium, dmdm, iodopropynyl, titanium, red, onto, face, neck, every, day, help, restore, softer, smoother, skin, avoid, direct, contact, eye, penetrates, quickly, providing, skin, immediate, surge, active, moisture, soothe, dryness, without, greasy, feel, helps, skin, replenish, essential, fluids, skin, softer, smoother, supple, works, like, essential, fluids, abundant, young, skin, help, restore, skin, natural, beauty, diminish, appearance, fine, lines, wrinkles, light, formula, dermatologist, tested, clog"
732.0,17.0,4.8,20.0,"beauty, makeup, face, makeup, foundation, deep, foundation, shades","honeybee, gardens",Honeybee Gardens Pressed Mineral Powder Montego - .26 oz,https://i5.walmartimages.com/asr/924808fb-119e-40ee-b4a7-678d2da602b1_1.a0a67885196a3903fedd0c214e5e6b71.jpeg | https://i5.walmartimages.com/asr/c90eea6e-ad65-4ecd-8114-850c18ca6d24_1.42e32d73fee047912453aaafce96b6bd.jpeg,"montego, warm, tan, neutral, richer, skin, tones, talc, free, paraben, free, fragrance, free, oil, evens, skin, tone, leaving, natural, silky, finish, soothing, vitamin, e, gentle, botanical, extracts, calm, skin, adjustable, even, never, heavy, cakey, can, worn, foundation, directly, bare, skin, radiant, finish, refines, complexion, reduces, shine, use, compact, help, save, planet, use, cotton, puff, kabuki, brush, customize, finish, montego, warm, tan, neutral, richer, skin, adjustable, even, never, heavy, refines, complexion, reduces, gluten, paraben, pan, pressed, powder, silver, compact, can, purchased, separately, less, packaging, happier","beauty, makeup, face, makeup, foundation, deep, foundation, shades, honeybee, gardens, montego, warm, tan, neutral, richer, skin, tones, talc, free, paraben, free, fragrance, free, oil, evens, skin, tone, leaving, natural, silky, finish, soothing, vitamin, e, gentle, botanical, extracts, calm, skin, adjustable, even, never, heavy, cakey, can, worn, foundation, directly, bare, skin, radiant, finish, refines, complexion, reduces, shine, use, compact, help, save, planet, use, cotton, puff, kabuki, brush, customize, finish, montego, warm, tan, neutral, richer, skin, adjustable, even, never, heavy, refines, complexion, reduces, gluten, paraben, pan, pressed, powder, silver, compact, can, purchased, separately, less, packaging, happier"
46.0,0.0,0.0,0.0,"premium, beauty, premium, makeup, premium, face, premium, concealer","benefit, cosmetics","Benefit Boi-ing Hydrating Concealer - No. 2 Medium, 0.12 oz",https://i5.walmartimages.com/asr/600bcc6f-d61b-4d67-9cb9-b823250e0e8f.1a533848a65003fe22d8867baf34ebfd.jpeg | https://i5.walmartimages.com/asr/235be8fc-927e-422b-b072-d2bb9f151faf_1.025c082136c10ce3184c9b2e82e99c21.jpeg | https://i5.walmartimages.com/asr/ecab66e5-12e2-4ac3-b08e-2bb11dff1cd8_1.c2e69eb784a29f3245f96d0553c74cec.jpeg,,"premium, beauty, premium, makeup, premium, face, premium, concealer, benefit, cosmetics"
3.0,66583.0,0.0,0.0,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish",opi,"OPI Nail Polish, Primarily Yellow, 0.5 Fl Oz",https://i5.walmartimages.com/asr/863b0d0e-513b-4457-b9c0-8fc107f6e567_1.01dcbb514cc138bda4047e545339b761.jpeg | https://i5.walmartimages.com/asr/a4379082-b37f-4014-9b61-3c442a1ce75c_1.372ffc1d760513ca27f8cde154e5a69b.jpeg,,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish, opi"
526.0,19503.0,0.0,22.0,"home, bedding, bed, sheets","unique, bargains",Unique Bargains Zippered Microfiber Body Pillow Cover Light Khaki 20&quotx60&quot,https://i5.walmartimages.com/asr/2f88b429-4d8c-400c-bcff-315fb8a67569.7438905f9d8d63257df7e3e6e6744175.jpeg | https://i5.walmartimages.com/asr/68511623-c789-4977-8be4-2511d423acf6.b00d09a731fb26962be5eded6eed8205.jpeg | https://i5.walmartimages.com/asr/5c4f58b8-ee8a-49fe-82c4-4db60c24a6a6.ea8f0290750449deecf7f308f3918d47.jpeg | https://i5.walmartimages.com/asr/f2ca72c4-b0e8-4873-8460-95384a6d4221.41fc521a857e853e572dfc7afec27e0f.jpeg | https://i5.walmartimages.com/asr/e85fcfad-576c-462a-b495-183a7aafda9e.695251ae8e1fc7c5af8534d387b2f24a.jpeg | https://i5.walmartimages.com/asr/1412b301-3ad1-42bb-a349-39943d1e07b9.0ead3381c3cad979b54225ad5f974395.jpeg | https://i5.walmartimages.com/asr/6387f595-5b3c-4b7f-85ed-b7f393ce30f3.1a6b6d354699e229c2bb1fbb3f914db4.jpeg | https://i5.walmartimages.com/asr/75767166-86ae-443c-8d92-de31fa3e4f2f.d70ec88e5d90269d08fca00cfea3e600.jpeg,,"home, bedding, bed, sheets, unique, bargains"
7.0,8.0,2.8,1769.0,"beauty, hair, care, hair, color, blue, hair, dye",paris,"LOreal Paris Colorista Semi-Permanent Hair Color For Brunettes, #MidnightBlue, 1 kit",https://i5.walmartimages.com/asr/36ad5f2a-2e11-4425-a4a1-66e2270356b0_1.0508d510a252d90b944b81fb2540a047.jpeg | https://i5.walmartimages.com/asr/6b3ad63d-1db7-4244-827f-2bdbac7a1e33_1.210cbf191e9f54d6c4398ff2b18236f6.jpeg | https://i5.walmartimages.com/asr/93ad883c-f259-4bbf-9503-274b3c6fde9d_1.f35677f7e9b75d9fa6d6a1c1e439c189.jpeg | https://i5.walmartimages.com/asr/e3f20630-56c5-4ec3-b108-a6f572e06298_1.ed8978794f0fcaf1a079c13ddd851df1.jpeg | https://i5.walmartimages.com/asr/9b006769-eec3-4cb2-a210-1fdf6d5236c3_1.46c6f9808dedc7a98539eea313e40ced.jpeg | https://i5.walmartimages.com/asr/2cbd97a3-b873-4dd9-bbcd-e1182c43314f_1.ced74c11ec00023a261179731b2fa82f.jpeg | https://i5.walmartimages.com/asr/4711d974-2d21-49ec-ba77-eb921f54be0b_1.55d9f1a87f01aa99efd1fdc8d5300cae.jpeg | https://i5.walmartimages.com/asr/a5918c5d-1e38-4bf7-b094-9164b7f24f20_1.5fde3e2752777a0342b86246eaf0e237.jpeg,"brunettes, subtle, tint, color, stunning, reflects, loreal, colorista, semi, permanent, hair, dye, allows, play, hair, color, way, bleach, required, try, create, subtle, hints, teal, red, orange, burgundy, hair, gradually, fades, shampooing, can, play, colorista, ammonia, free, hair, dye, brunettes, semi, permanent, haircolor, created, pure, direct, dyes, conditioning, hair, mask, bleach, required, ammonia, peroxide","beauty, hair, care, hair, color, blue, hair, dye, paris, brunettes, subtle, tint, color, stunning, reflects, loreal, colorista, semi, permanent, hair, dye, allows, play, hair, color, way, bleach, required, try, create, subtle, hints, teal, red, orange, burgundy, hair, gradually, fades, shampooing, can, play, colorista, ammonia, free, hair, dye, brunettes, semi, permanent, haircolor, created, pure, direct, dyes, conditioning, hair, mask, bleach, required, ammonia, peroxide"
50.0,9580.0,0.0,0.0,"personal, care, feminine, care, feminine, care",combe,Vagisil Anti-Itch Creme 1 oz EACH,https://i5.walmartimages.com/asr/6ca7fb76-fc94-408f-af18-3c1887fc7128.505bd792aadb9291a948ad9eb35edbc3.jpeg,"vagisil, creme, oz","personal, care, feminine, care, feminine, care, combe, vagisil, creme, oz"
6788310504.0,76.0,0.0,0.0,"premium, beauty, premium, bath, body, premium, hand, soaps, sanitizers","jo, malone",Peony & Blush Suede Body & Hand Wash (With Pump)-250ml/8.5oz,https://i5.walmartimages.com/asr/047598c1-2d1a-486a-84ef-83f5257d3b61_1.9f5b99c35334f74a3b04f9f0cb47af75.jpeg,,"premium, beauty, premium, bath, body, premium, hand, soaps, sanitizers, jo, malone"
16.0,3.0,0.0,0.0,"premium, beauty, premium, makeup, premium, eyes, premium, mascara","yves, saint, laurent",Yves Saint Laurent - Mascara Volume Effet Faux Cils (Luxurious Mascara) - # 06 Deep Night -7.5ml/0.25oz,https://i5.walmartimages.com/asr/c36b601b-0285-4d43-829d-9e2a3b53d0e9_1.8e9646a83eabe3b7112146ab1dae44f3.jpeg,,"premium, beauty, premium, makeup, premium, eyes, premium, mascara, yves, saint, laurent"
9.0,9.0,0.0,0.0,"premium, beauty, premium, facial, skincare, premium, face, masks",strivectin,StriVectin Overnight Replenishing Moisture Mask 3.0 oz/90ml,https://i5.walmartimages.com/asr/02f72004-984b-4959-beb0-8d967edd2b23_1.33730206d0c8a2234c5f01900c850332.jpeg,,"premium, beauty, premium, facial, skincare, premium, face, masks, strivectin"
79944.0,5.0,0.0,66.0,"personal, care, deodorants, antiperspirants","new, freshness",(4 Pack) New Freshness Feminine Deodorant Spray 2 Oz Aerosol Can,https://i5.walmartimages.com/asr/9334fd13-d7f4-45ad-8521-561b02a8dfae_1.2905b26db78fa201380e51136ced7bc9.jpeg | https://i5.walmartimages.com/asr/b1bfc679-a31c-4b6b-9951-3e23b5bfef4a_1.7b5520c9ff26a76ccc4017ddef88251a.png | https://i5.walmartimages.com/asr/a028d5f1-981c-417c-8cd7-c20ef9c5f862_1.ea566a768123299c9a45fecf4e52f076.png | https://i5.walmartimages.com/asr/ef891122-694e-497c-8967-8921ba2de2ad_1.7441ea4d207528eafabb758cb22ae0af.jpeg | https://i5.walmartimages.com/asr/9d6d93e7-b458-48f0-9374-e8775c8f2bcf_1.88d6de3a1cd10eb06a7f57f31de61bd8.png | https://i5.walmartimages.com/asr/ccf0c6a1-d00e-48a6-876a-5ce22d626430_1.e08836c429ac24c9e62cb2d296d344ea.png | https://i5.walmartimages.com/asr/707e2f98-3837-4cae-94a5-835c18e821f8_1.d9ed2ecf841bbe8706a84f67076c246c.png | https://i5.walmartimages.com/asr/e0ba13a5-44f7-4743-b19b-3fc3c3d297ba_1.0b1c186f141bcf45d8e1890337d8d3ce.jpeg,"specially, formulated, control, odor, new, deodorant, spray, contains, baking, soda, corn, starch, absorb, odor, moisture, safe, gentle, enough, everyday, use, new, freshness, feminine, deodorant, spray, oz, aerosol, can","personal, care, deodorants, antiperspirants, new, freshness, specially, formulated, control, odor, new, deodorant, spray, contains, baking, soda, corn, starch, absorb, odor, moisture, safe, gentle, enough, everyday, use, new, freshness, feminine, deodorant, spray, oz, aerosol, can"
678.0,532.0,5.0,1.0,"personal, care, personal, care, brand, listerine",listerine,"(2 pack) Listerine Sensitivity Alcohol-Free Mouthwash in Fresh Mint, 500 mL",https://i5.walmartimages.com/asr/d3ff6815-5a4a-41f9-ae03-ab85cab67515_1.5b4b71f20f645da9e38a49620a8fc23e.jpeg | https://i5.walmartimages.com/asr/d59a32ed-fb5f-46e7-b53d-0f03ad3fff55_1.dbe0a2d99e2ff573115100875d16c9ea.jpeg | https://i5.walmartimages.com/asr/37d44a3b-2bd5-4015-ad9f-3aeb4df9d07e_1.f52aa0c18dcb3ac25c8b2169aa7b0383.jpeg | https://i5.walmartimages.com/asr/54e26f1b-4ae9-4707-a4fc-2af19bf771df_1.9d0efa9f69c7b9f6f4d5fee928700589.jpeg | https://i5.walmartimages.com/asr/11140350-b62b-46a9-a0da-6da75f39bd06_1.a9257bfc682887521361f6fbb681f68c.jpeg | https://i5.walmartimages.com/asr/899a2e05-6c4b-46e1-9d17-49fe2e25d761_1.c3535f708c5b87b6e80a415247ce6a4d.jpeg | https://i5.walmartimages.com/asr/cfbdacde-bc4c-476c-b7a4-0e4c44556309_2.102985eb4f6c49965cf9f0bc51c9ca17.jpeg | https://i5.walmartimages.com/asr/1c874555-f217-4ff9-9661-f3ea3d7afee8_1.27b51f348054cd4e8f9ec80d6334100f.jpeg | https://i5.walmartimages.com/asr/cbc5044a-f349-453d-9c0a-5ae47f9dd1d5_1.3fb202f012c2ffdacb373e7b43cf9c9c.jpeg,"get, relief, painful, tooth, sensitivity, continued, use, listerine, sensitivity, zero, alcohol, mouthrinse, uniquely, formulated, tooth, sensitivity, mouthwash, begins, working, shield, protect, sensitive, areas, teeth, unlike, many, oral, care, sensitivity, products, numb, nerve, listerine, sensitivity, mouthwash, crystal, block, technology, works, differently, physically, blocking, dentin, tubules, just, six, treating, tooth, sensitivity, source, featuring, refreshing, fresh, mint, flavor, mouthwash, reaches, virtually, sensitive, teeth, areas, gets, hard, reach, areas, mouth, available, ml, bottle, approximately, month, supply, relief, weeks, continued, use, laboratory, studies, bottle, listerine, sensitivity, zero, alcohol, mouthrinse, refreshing, fresh, mint, flavor, new, uniquely, formulated, mouthwash, shields, protects, sensitive, areas, teeth, oral, care, features, breakthrough, crystal, block, technology, treat, tooth, sensitivity, source, made, potassium, oxalate, mouthwash, starts, working, first, sensitivity, mouthwash, works, differently, physically, blocking, dentin, tubules, six, get, relief, painful, tooth, sensitivity, continued, use, sensitive, teeth, mouthwash, fresh, mint, mouthwash, reaches, virtually, sensitive, teeth, areas, tooth, sensitivity, mouthwash, available, ml, bottle, approximately, month, supply, relief, weeks, continued, use, laboratory, studies","personal, care, personal, care, brand, listerine, listerine, get, relief, painful, tooth, sensitivity, continued, use, listerine, sensitivity, zero, alcohol, mouthrinse, uniquely, formulated, tooth, sensitivity, mouthwash, begins, working, shield, protect, sensitive, areas, teeth, unlike, many, oral, care, sensitivity, products, numb, nerve, listerine, sensitivity, mouthwash, crystal, block, technology, works, differently, physically, blocking, dentin, tubules, just, six, treating, tooth, sensitivity, source, featuring, refreshing, fresh, mint, flavor, mouthwash, reaches, virtually, sensitive, teeth, areas, gets, hard, reach, areas, mouth, available, ml, bottle, approximately, month, supply, relief, weeks, continued, use, laboratory, studies, bottle, listerine, sensitivity, zero, alcohol, mouthrinse, refreshing, fresh, mint, flavor, new, uniquely, formulated, mouthwash, shields, protects, sensitive, areas, teeth, oral, care, features, breakthrough, crystal, block, technology, treat, tooth, sensitivity, source, made, potassium, oxalate, mouthwash, starts, working, first, sensitivity, mouthwash, works, differently, physically, blocking, dentin, tubules, six, get, relief, painful, tooth, sensitivity, continued, use, sensitive, teeth, mouthwash, fresh, mint, mouthwash, reaches, virtually, sensitive, teeth, areas, tooth, sensitivity, mouthwash, available, ml, bottle, approximately, month, supply, relief, weeks, continued, use, laboratory, studies"
7.0,2.0,5.0,1.0,"personal, care, bath, body, hand, lotions, creams",bees,Burts Bees Hand Salve,https://i5.walmartimages.com/asr/d01eed13-1048-4493-857e-68af37e8ed66_1.6f2452c656357a8a4dd1ea8771058ca9.jpeg,"salve, knows, handle, brimming, botanical, oils, herbs, beeswax, hands, can, finally, find, sweet, relief, moisturizes, rough, dry, hands, botanical, oils, herbal, perfect, men, womenburts, bees, hand, salve","personal, care, bath, body, hand, lotions, creams, bees, salve, knows, handle, brimming, botanical, oils, herbs, beeswax, hands, can, finally, find, sweet, relief, moisturizes, rough, dry, hands, botanical, oils, herbal, perfect, men, womenburts, bees, hand, salve"
2.0,0.0,0.0,0.0,"premium, beauty, premium, makeup, premium, face, premium, foundation","jane, iredale","JaneIredale:Beyond Matte Liquid Foundation, M2 - Fair to light",https://i5.walmartimages.com/asr/4f03ce8a-f9f2-4cf4-9f5f-5f98ef65f0c2_1.f06038399aa84a8f0b7bd22a7d0d5d41.jpeg,,"premium, beauty, premium, makeup, premium, face, premium, foundation, jane, iredale"
6.0,9.0,0.0,0.0,"premium, beauty, premium, facial, skincare, premium, facial, treatments, serums",dr,DR. JART+ Cicapair Tiger Grass Color Correcting Treatment SPF 30 0.5 oz/ 15 mL (travel size),https://i5.walmartimages.com/asr/dfdfe7b6-3f66-4cf5-b9cf-4bb0fc18ecc4_1.f3f9f1a1530b56d31130abdfbf4bdf46.jpeg,,"premium, beauty, premium, facial, skincare, premium, facial, treatments, serums, dr"
4.0,72.0,0.0,0.0,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish",opi,"OPI Nail Lacquer, Chicago Champagne Toast, 0.5 oz (Pack of 2)",https://i5.walmartimages.com/asr/da0d4483-2d98-40d9-b31e-0cc9be1d3d67_1.404f6b2ad9c2f8af1b3f24620234be58.jpeg,,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish, opi"
99984.0,33.0,0.0,0.0,"beauty, bath, body, hand, soaps, sanitizers",supplyaid,SUPPLYAID RRS-HS16 Plant-Based 80% Alcohol Hand Sanitizer Gel w/Soothing Aloe - 16-Oz,https://i5.walmartimages.com/asr/9ed0b956-4be0-4008-a613-04bfa56d751e_1.1eb8b2e482f92af4c6547d65fd109b9e.jpeg | https://i5.walmartimages.com/asr/31984b2e-af88-4ba9-994a-a57db11df1ee_1.a692f26dc154b0bae2c6c93260e29d6d.jpeg | https://i5.walmartimages.com/asr/f8baef9d-0435-4f12-91ae-550904887d1b_1.a0353b05e3871334c7298967be5dd6d4.jpeg | https://i5.walmartimages.com/asr/88680217-f74f-461c-add8-3d6656878fdc_1.47653e57c6219c06d6ac3d3f709eb59a.jpeg,"kills, germs, fast, supply, aids, foaming, hand, sanitizer, designed, daily, use, soap, water, available, effectively, helps, prevent, spread, germs, disease, containing, alcohol, kill, germs, bacteria, formula, sanitizes, contact, gentle, skin, moisturizing, gel, also, contains, soothing, aloe, help, prevent, hands, chapping, available, get, tough, germs, hands, supply, right, health, wellness, essentials, right, away, kills, germs, fastavailable, oz, suit, needsconvenient, easy, dispensingsoothing, prevent, damaging, drying, skin","beauty, bath, body, hand, soaps, sanitizers, supplyaid, kills, germs, fast, supply, aids, foaming, hand, sanitizer, designed, daily, use, soap, water, available, effectively, helps, prevent, spread, germs, disease, containing, alcohol, kill, germs, bacteria, formula, sanitizes, contact, gentle, skin, moisturizing, gel, also, contains, soothing, aloe, help, prevent, hands, chapping, available, get, tough, germs, hands, supply, right, health, wellness, essentials, right, away, kills, germs, fastavailable, oz, suit, needsconvenient, easy, dispensingsoothing, prevent, damaging, drying, skin"
950.0,3.0,0.0,0.0,"premium, beauty, premium, bath, body, premium, body, washes, shower, gels",ahava,"AHAVA Dead Sea Salt Moisturizing Salt Soap, 3.4oz (3 PACK)",https://i5.walmartimages.com/asr/b0059976-b9e6-4c22-8537-b9f48a68724d_1.5b00e25f0214ae3ec2cc6a2732377d6a.png,,"premium, beauty, premium, bath, body, premium, body, washes, shower, gels, ahava"
1.0,82.0,3.9,13.0,"personal, care, shaving, body, hair, removal",veet,VEET Ready-To-Use-Wax-Strips Hair Remover Face 12 ea,https://i5.walmartimages.com/asr/eb1124ee-3879-416c-bdad-c256bf81f044_1.e0e12cb1e6c28c334cb1cbd187e69766.jpeg | https://i5.walmartimages.com/asr/5c26b93e-a5ab-4fd4-aaac-e87822ce24ab_1.5ba1b126b4dc3e88dc2b9cc2c2139d04.jpeg,"veet, face, wax, strips, ready, use, hair, remover, system, removes, even, super, short, hair, root, days, smoothness, sensitive, formula, vitamine, e, almond, oil, veet, wax, strips, hair, coating, technology, perfect, results, last, ready, use, hair, remover, removes, even, super, short, hair, root, days, smoothness, veet, rdy, use, rmvs, frm, rt, wth, almnd, oil, fc, snstv, frml, hr, rmvr, wax, strp, kit, box, depilatory, product","personal, care, shaving, body, hair, removal, veet, veet, face, wax, strips, ready, use, hair, remover, system, removes, even, super, short, hair, root, days, smoothness, sensitive, formula, vitamine, e, almond, oil, veet, wax, strips, hair, coating, technology, perfect, results, last, ready, use, hair, remover, removes, even, super, short, hair, root, days, smoothness, veet, rdy, use, rmvs, frm, rt, wth, almnd, oil, fc, snstv, frml, hr, rmvr, wax, strp, kit, box, depilatory, product"
5.0,4867.0,0.0,0.0,"sports, outdoors, exercise, fitness, yoga, yoga, towels","oak, reed","Oak and Reed Yoga Towel, Grey/Mauve",https://i5.walmartimages.com/asr/1485365a-d6dd-4382-8b2d-8ade6aea3d4f_1.1db97642f153fba77c017791b5fb645d.jpeg | https://i5.walmartimages.com/asr/82241a43-87e7-4812-8ee9-f4cb9b77deda_1.1db97642f153fba77c017791b5fb645d.jpeg,"oak, reed, microfiber, sweat, towel, super, absorbent, perfect, size, yoga, mat, lightweight, ideal, hot, yoga, yoga, oak, reed, yoga, towel","sports, outdoors, exercise, fitness, yoga, yoga, towels, oak, reed, oak, reed, microfiber, sweat, towel, super, absorbent, perfect, size, yoga, mat, lightweight, ideal, hot, yoga, yoga, oak, reed, yoga, towel"
6.0,51.0,5.0,2.0,"beauty, beauty, top, brands, revlon, revlon, lip, makeup",revlon,Revlon x Wonder Woman WW84 Super Lustrous Lipstick - Raise Your Fists,https://i5.walmartimages.com/asr/b871a669-7926-4cc6-939c-b02a70f10f7d_1.fe09e1951ae0e0537a9947147019bd81.jpeg | https://i5.walmartimages.com/asr/502df58a-fd09-4b53-9906-62c6402b6ba7_1.db4c2f2b69430767175974ef52369c0a.jpeg | https://i5.walmartimages.com/asr/0f9d6f09-7537-4a12-8b18-905de263eaba_1.ee65fc2f7b9ef7c155308b2fb93b1362.jpeg | https://i5.walmartimages.com/asr/1459840f-8a7b-46fd-87ae-380089d47347.3c1eb6f841749d8e668fef15d1f0f6d4.jpeg,"unleash, power, makeup, revlon, x, special, edition, collection, everything, need, live, boldly, revlon, super, lustrous, lipstick, vitamin, infused, glide, smooth, lipstick, provides, lightweight, radiant, color, moisturizing, shine, rich, color, irresistible, shine, create, glamorous, look, lipstick, super, powers, color, formula, super, lustrous, lipstick, love, now, limited, edition, shades, lightweight, formula, superior, comfort, vitamin, e, avocado, oil, seal, moisture, pigments, high, impact, color, iframe, object, embed","beauty, beauty, top, brands, revlon, revlon, lip, makeup, revlon, unleash, power, makeup, revlon, x, special, edition, collection, everything, need, live, boldly, revlon, super, lustrous, lipstick, vitamin, infused, glide, smooth, lipstick, provides, lightweight, radiant, color, moisturizing, shine, rich, color, irresistible, shine, create, glamorous, look, lipstick, super, powers, color, formula, super, lustrous, lipstick, love, now, limited, edition, shades, lightweight, formula, superior, comfort, vitamin, e, avocado, oil, seal, moisture, pigments, high, impact, color, iframe, object, embed"
1.0,3.0,2.5,2.0,"premium, beauty, premium, makeup, premium, tools, accessories","impressions, vanity","($125 Value) Impressions Vanity Touch Pro LED Makeup Mirror with Wireless Bluetooth Audio & USB Charger, Rose Gold",https://i5.walmartimages.com/asr/b886b154-97fd-4657-a122-fc3308f96ea2_1.0ab48e97667446ecff4ec73679a1ee47.jpeg | https://i5.walmartimages.com/asr/16acedba-0147-49b8-a4d0-4f59f8f1c0e4_1.4546a5261bd610f324b94d738635340b.jpeg,,"premium, beauty, premium, makeup, premium, tools, accessories, impressions, vanity"
